Latitude (deg) 	 Longitude(deg)  UTM (East) 		 UTM (North) 		 Day 			 Hour 		 Minute 	 Wind (m/s) 	 Wind (deg) 	 u(m/s) 		 v(m/s) 		 w(m/s) 		 u"(m/s) 		 v"(m/s) 		 w"(m/s) 		 uv(m/s) 		 uw(m/s) 		 vw(m/s) 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	   0.00000000 	   5.04301977 	 236.46018982 	   4.09426737    2.71402979 	   0.32918447 	   1.26102853 	   1.61253726 	   0.29188979 	   0.27911687  	   0.02351009 	  -0.24061720 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	   5.00000000 	   3.91888857 	 255.25929260 	   3.67685914    0.96739888 	   0.49073160 	   1.01192129 	   0.70458490 	   0.26800889 	  -0.24805313  	   0.01042528 	  -0.12125329 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  10.00000000 	   4.61369133 	 241.20117188 	   3.93038726    2.16064358 	   0.43486270 	   1.74482703 	   0.96034980 	   0.33584461 	  -0.10109410  	   0.08402655 	  -0.13533483 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  15.00000000 	   5.57216787 	 249.24810791 	   5.12139511    1.94051611 	   0.58293641 	   3.49637890 	   0.62329221 	   0.30854741 	  -0.07463045  	   0.06406990 	  -0.04615916 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  20.00000000 	   4.64147854 	 250.06561279 	   4.17672062    1.51478791 	   0.47956786 	   1.52141631 	   1.50990105 	   0.31890127 	  -0.65378833  	   0.08563209 	  -0.23478666 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  25.00000000 	   4.06861401 	 246.26951599 	   3.61209965    1.58789337 	   0.40177017 	   0.79060376 	   1.06281626 	   0.23858134 	   0.04068097  	  -0.04419989 	  -0.02574769 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  30.00000000 	   4.70473289 	 245.24958801 	   4.08469534    1.88310587 	   0.46279746 	   1.37905753 	   1.89262176 	   0.28702945 	  -0.08420226  	  -0.04540604 	  -0.08637199 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  35.00000000 	   5.11941528 	 243.70451355 	   4.46512556    2.20636511 	   0.33962476 	   1.41892815 	   1.51001668 	   0.31796959 	   0.15817264  	  -0.11826252 	  -0.02936778 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  40.00000000 	   4.12761450 	 243.41836548 	   3.55187249    1.77722132 	   0.35493061 	   1.88125634 	   0.93373019 	   0.29167670 	  -0.16005802  	   0.03008167 	   0.00300354 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  45.00000000 	   3.97473502 	 259.53286743 	   3.75621319    0.69394416 	   0.45600867 	   2.30920267 	   0.93847615 	   0.25181589 	  -0.49425706  	   0.01581858 	  -0.00667378 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  50.00000000 	   5.08535528 	 262.64419556 	   4.73916101    0.61179256 	   0.48835438 	   0.89835888 	   2.83666658 	   0.31698665 	  -0.78003991  	   0.02274369 	  -0.16283931 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   0.00000000 	  55.00000000 	   4.53677988 	 236.98538208 	   3.66713953    2.38279819 	   0.14193876 	   0.77121449 	   2.08645082 	   0.62456053 	   0.23083848  	  -0.04297076 	   0.31234562 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   1.00000000 	   0.00000000 	   3.44246197 	 256.02850342 	   3.25965762    0.81100184 	   0.39673653 	   0.96850151 	   0.59431124 	   0.25631952 	   0.12671928  	   0.09454928 	  -0.06602576 
 39.71281900 	  -7.72925500 	 34630.65000000 	 5025.52000000 	   9.00000000 	   1.00000000 	   5.00000000 	   3.93111229 	 263.15942383 	   3.51954365    0.42220899 	   0.35581660 	   0.65548682 	   2.93116498 	   0.28241390 	   0.06842316  	  -0.05057047 	  -0.39242631 
